origin,destination,fast_product_quantity,normal_product_quantity
node_20_C,node_13_A,126,1965
node_20_C,node_14_B,1832,14474
node_20_C,node_14_C,466,5060
node_20_C,node_14_A,269,2390
node_20_C,node_15_B,233,1078
node_20_C,node_15_C,157,784
node_20_C,node_15_A,146,274
node_20_C,node_16_B,352,3259
node_20_C,node_16_C,169,1555
node_20_C,node_16_A,285,2436
node_20_C,node_17_B,205,1218
node_20_C,node_17_C,186,1406
node_20_C,node_17_A,73,379
node_20_C,node_18_B,33,508
node_20_C,node_18_C,13,303
node_20_C,node_18_A,57,1006
node_20_C,node_19_B,15,76
node_20_C,node_19_C,11,44
node_20_C,node_19_A,68,169
node_20_C,node_21_B,143,546
node_20_C,node_21_C,161,876
node_20_C,node_21_A,133,446
node_20_C,node_22_B,102,1643
node_20_C,node_22_C,120,2041
node_20_C,node_22_A,347,3569
node_20_C,node_23_B,92,2070
node_20_C,node_23_C,236,5225
node_20_C,node_23_A,568,6598
node_20_C,node_24_B,9,0
node_20_C,node_24_C,2,0
node_20_C,node_24_A,18,2
node_20_C,node_25_B,197,135
node_20_C,node_25_C,113,54
node_20_C,node_25_A,157,60
node_20_C,node_26_B,63,922
node_20_C,node_26_C,167,2613
node_20_C,node_26_A,143,1584
node_20_C,node_27_B,1004,17762
node_20_C,node_27_C,862,14962
node_20_C,node_27_A,585,6417
node_20_A,node_01_B,38,877
node_20_A,node_01_C,69,971
node_20_A,node_01_A,92,841
node_20_A,node_02_B,88,1497
node_20_A,node_02_C,92,2118
node_20_A,node_02_A,74,1003
node_20_A,node_03_B,33,445
node_20_A,node_03_C,30,395
node_20_A,node_03_A,39,372
node_20_A,node_04_B,691,9534
node_20_A,node_04_C,106,1650
node_20_A,node_04_A,241,3626
node_20_A,node_05_B,83,1557
node_20_A,node_05_C,13,352
node_20_A,node_06_B,30,820
node_20_A,node_06_C,5,160
node_20_A,node_06_A,45,468
node_20_A,node_07_B,23,250
node_20_A,node_07_C,46,439
node_20_A,node_08_B,330,6106
node_20_A,node_08_C,79,1445
node_20_A,node_08_A,189,1226
node_20_A,node_09_B,52,3505
node_20_A,node_09_C,74,2421
node_20_A,node_09_A,143,1943
node_20_A,node_10_B,53,675
node_20_A,node_10_C,30,394
node_20_A,node_10_A,72,509
node_20_A,node_11_B,46,863
node_20_A,node_11_C,40,997
node_20_A,node_11_A,137,1592
node_20_A,node_12_B,40,1184
node_20_A,node_12_C,28,847
node_20_A,node_12_A,97,850
node_20_A,node_13_B,20,686
node_20_A,node_13_C,11,377
node_20_A,node_13_A,58,792
node_20_A,node_14_B,589,5884
node_20_A,node_14_C,171,2008
node_20_A,node_14_A,6,1102
node_20_A,node_15_B,75,423
node_20_A,node_15_C,68,383
node_20_A,node_15_A,66,167
node_20_A,node_16_B,109,1143
node_20_A,node_16_C,41,532
node_20_A,node_16_A,129,958
node_20_A,node_17_B,60,560
node_20_A,node_17_C,65,606
node_20_A,node_17_A,44,283
node_20_A,node_18_B,5,156
node_20_A,node_18_C,2,120
node_20_A,node_18_A,27,423
node_20_A,node_19_B,5,40
node_20_A,node_19_C,2,14
node_20_A,node_19_A,28,75
node_20_A,node_21_B,21,291
node_20_A,node_21_C,1,573
node_20_A,node_21_A,65,282
node_20_A,node_22_B,33,484
node_20_A,node_22_C,26,601
node_20_A,node_22_A,130,1493
node_20_A,node_23_B,30,498
node_20_A,node_23_C,56,1411
node_20_A,node_23_A,220,2550
node_20_A,node_24_B,5,1
node_20_A,node_24_C,2,2
node_20_A,node_24_A,10,3
node_20_A,node_25_B,116,105
node_20_A,node_25_C,60,50
node_20_A,node_25_A,86,37
node_20_A,node_26_B,12,189
node_20_A,node_26_C,27,591
node_20_A,node_26_A,51,644
node_20_A,node_27_B,287,6011
node_20_A,node_27_C,162,4893
node_20_A,node_27_A,242,2436
node_21_B,node_01_B,22,100
node_21_B,node_01_C,11,105
node_21_B,node_01_A,18,87
node_21_B,node_02_B,27,183
node_21_B,node_02_C,22,453
node_21_B,node_02_A,17,79
node_21_B,node_03_B,9,43
node_21_B,node_03_C,7,30
node_21_B,node_03_A,10,41
node_21_B,node_04_B,98,2038
node_21_B,node_04_C,15,233
node_21_B,node_04_A,45,1038
node_21_B,node_05_B,16,108
node_21_B,node_05_C,3,29
node_21_B,node_06_B,5,58
node_21_B,node_06_C,0,18
node_21_B,node_06_A,5,29
node_21_B,node_07_B,10,48
node_21_B,node_07_C,12,51
node_21_B,node_08_B,173,671
node_21_B,node_08_C,31,200
node_21_B,node_08_A,56,238
node_21_B,node_09_B,45,217
node_21_B,node_09_C,30,204
node_21_B,node_09_A,34,179
node_21_B,node_10_B,10,40
node_21_B,node_10_C,1,25
node_21_B,node_10_A,19,53
node_21_B,node_11_B,9,84
node_21_B,node_11_C,10,119
node_21_B,node_11_A,23,181
node_21_B,node_12_B,10,149
node_21_B,node_12_C,5,73
node_21_B,node_12_A,27,64
node_21_B,node_13_B,11,27
node_21_B,node_13_C,2,27
node_21_B,node_13_A,15,40
node_21_B,node_14_B,131,949
node_21_B,node_14_C,34,139
node_21_B,node_14_A,19,79
node_21_B,node_15_B,12,73
node_21_B,node_15_C,13,62
node_21_B,node_15_A,8,21
node_21_B,node_16_B,30,151
node_21_B,node_16_C,19,45
node_21_B,node_16_A,28,86
node_21_B,node_17_B,33,58
node_21_B,node_17_C,28,85
node_21_B,node_17_A,26,48
node_21_B,node_18_B,4,10
node_21_B,node_18_C,1,14
node_21_B,node_18_A,8,29
node_21_B,node_19_B,2,0
node_21_B,node_19_C,1,0
node_21_B,node_19_A,4,6
node_21_B,node_20_B,82,276
node_21_B,node_20_C,60,239
node_21_B,node_20_A,16,124
node_21_B,node_22_B,17,64
node_21_B,node_22_C,11,54
node_21_B,node_22_A,40,142
node_21_B,node_23_B,10,29
node_21_B,node_23_C,12,97
node_21_B,node_23_A,44,1888
node_21_B,node_24_B,0,0
node_21_B,node_24_C,0,0
node_21_B,node_24_A,0,0
node_21_B,node_25_B,18,9
node_21_B,node_25_C,12,1
node_21_B,node_25_A,15,3
node_21_B,node_26_B,2,24
node_21_B,node_26_C,5,61
node_21_B,node_26_A,14,58
node_21_B,node_27_B,73,1240
node_21_B,node_27_C,35,971
node_21_B,node_27_A,49,529
node_21_C,node_01_B,24,278
node_21_C,node_01_C,25,243
node_21_C,node_01_A,29,201
node_21_C,node_02_B,27,741
node_21_C,node_02_C,22,1595
node_21_C,node_02_A,15,416
node_21_C,node_03_B,9,157
node_21_C,node_03_C,11,127
node_21_C,node_03_A,8,115
node_21_C,node_04_B,193,6391
node_21_C,node_04_C,25,1044
node_21_C,node_04_A,49,2501
node_21_C,node_05_B,21,565
node_21_C,node_05_C,5,184
node_21_C,node_06_B,9,260
node_21_C,node_06_C,3,60
node_21_C,node_06_A,8,121
node_21_C,node_07_B,7,124
node_21_C,node_07_C,18,171
node_21_C,node_08_B,153,1964
node_21_C,node_08_C,30,545
node_21_C,node_08_A,67,324
node_21_C,node_09_B,76,1287
node_21_C,node_09_C,47,945
node_21_C,node_09_A,66,736
node_21_C,node_10_B,9,69
node_21_C,node_10_C,6,39
node_21_C,node_10_A,12,78
node_21_C,node_11_B,12,219
node_21_C,node_11_C,23,350
node_21_C,node_11_A,36,391
node_21_C,node_12_B,14,917
node_21_C,node_12_C,10,719
node_21_C,node_12_A,24,419
node_21_C,node_13_B,3,128
node_21_C,node_13_C,3,76
node_21_C,node_13_A,7,120
node_21_C,node_14_B,200,2593
node_21_C,node_14_C,59,544
node_21_C,node_14_A,31,224
node_21_C,node_15_B,17,260
node_21_C,node_15_C,23,218
node_21_C,node_15_A,21,68
node_21_C,node_16_B,28,341
node_21_C,node_16_C,11,125
node_21_C,node_16_A,21,171
node_21_C,node_17_B,18,120
node_21_C,node_17_C,21,104
node_21_C,node_17_A,12,47
node_21_C,node_18_B,12,45
node_21_C,node_18_C,1,18
node_21_C,node_18_A,12,116
node_21_C,node_19_B,0,4
node_21_C,node_19_C,1,6
node_21_C,node_19_A,11,18
node_21_C,node_20_B,102,723
node_21_C,node_20_C,58,722
node_21_C,node_20_A,28,434
node_21_C,node_22_B,40,278
node_21_C,node_22_C,15,318
node_21_C,node_22_A,101,647
node_21_C,node_23_B,7,219
node_21_C,node_23_C,28,466
node_21_C,node_23_A,62,2920
node_21_C,node_24_B,0,0
node_21_C,node_24_C,0,0
node_21_C,node_24_A,3,0
node_21_C,node_25_B,24,11
node_21_C,node_25_C,15,0
node_21_C,node_25_A,25,7
node_21_C,node_26_B,3,77
node_21_C,node_26_C,9,167
node_21_C,node_26_A,11,142
node_21_C,node_27_B,99,4168
node_21_C,node_27_C,60,3798
node_21_C,node_27_A,62,1676
node_21_A,node_01_B,22,176
node_21_A,node_01_C,18,167
node_21_A,node_01_A,24,136
node_21_A,node_02_B,33,310
node_21_A,node_02_C,56,661
node_21_A,node_02_A,25,155
node_21_A,node_03_B,9,91
node_21_A,node_03_C,19,79
node_21_A,node_03_A,12,88
node_21_A,node_04_B,220,2809
node_21_A,node_04_C,37,328
node_21_A,node_04_A,75,1300
node_21_A,node_05_B,20,185
node_21_A,node_05_C,3,43
node_21_A,node_06_B,9,98
node_21_A,node_06_C,0,21
node_21_A,node_06_A,11,58
node_21_A,node_07_B,14,96
node_21_A,node_07_C,21,101
node_21_A,node_08_B,154,890
node_21_A,node_08_C,26,233
node_21_A,node_08_A,95,206
node_21_A,node_09_B,54,359
node_21_A,node_09_C,33,306
node_21_A,node_09_A,52,295
node_21_A,node_10_B,18,75
node_21_A,node_10_C,5,52
node_21_A,node_10_A,14,101
node_21_A,node_11_B,5,133
node_21_A,node_11_C,13,164
node_21_A,node_11_A,44,297
node_21_A,node_12_B,17,200
node_21_A,node_12_C,6,100
node_21_A,node_12_A,30,152
node_21_A,node_13_B,6,54
node_21_A,node_13_C,3,43
node_21_A,node_13_A,19,94
node_21_A,node_14_B,201,1251
node_21_A,node_14_C,36,211
node_21_A,node_14_A,44,159
node_21_A,node_15_B,17,94
node_21_A,node_15_C,12,70
node_21_A,node_15_A,13,32
node_21_A,node_16_B,40,241
node_21_A,node_16_C,11,101
node_21_A,node_16_A,33,145
node_21_A,node_17_B,44,161
node_21_A,node_17_C,36,210
node_21_A,node_17_A,31,140
node_21_A,node_18_B,3,24
node_21_A,node_18_C,1,18
node_21_A,node_18_A,9,54
node_21_A,node_19_B,5,5
node_21_A,node_19_C,0,4
node_21_A,node_19_A,8,17
node_21_A,node_20_B,108,400
node_21_A,node_20_C,52,306
node_21_A,node_20_A,30,175
node_21_A,node_22_B,36,146
node_21_A,node_22_C,8,88
node_21_A,node_22_A,79,383
node_21_A,node_23_B,5,94
node_21_A,node_23_C,19,167
node_21_A,node_23_A,66,1869
node_21_A,node_24_B,1,0
node_21_A,node_24_C,0,0
node_21_A,node_24_A,4,5
node_21_A,node_25_B,41,42
node_21_A,node_25_C,24,14
node_21_A,node_25_A,36,16
node_21_A,node_26_B,7,47
node_21_A,node_26_C,8,105
node_21_A,node_26_A,14,89
node_21_A,node_27_B,68,1654
node_21_A,node_27_C,47,1451
node_21_A,node_27_A,78,726
node_22_B,node_01_B,9,237
node_22_B,node_01_C,7,229
node_22_B,node_01_A,12,187
node_22_B,node_02_B,8,316
node_22_B,node_02_C,11,722
node_22_B,node_02_A,8,208
node_22_B,node_03_B,43,185
node_22_B,node_03_C,22,134
node_22_B,node_03_A,18,116
node_22_B,node_04_B,67,2925
node_22_B,node_04_C,16,449
node_22_B,node_04_A,32,1448
node_22_B,node_05_B,9,244
node_22_B,node_05_C,0,65
node_22_B,node_06_B,4,124
node_22_B,node_06_C,1,16
node_22_B,node_06_A,5,76
node_22_B,node_07_B,6,52
node_22_B,node_07_C,5,57
node_22_B,node_08_B,55,886
node_22_B,node_08_C,7,200
node_22_B,node_08_A,23,178
node_22_B,node_09_B,35,590
node_22_B,node_09_C,25,374
node_22_B,node_09_A,32,322
node_22_B,node_10_B,3,73
node_22_B,node_10_C,5,56
node_22_B,node_10_A,5,38
node_22_B,node_11_B,7,248
node_22_B,node_11_C,12,357
node_22_B,node_11_A,20,429
node_22_B,node_12_B,11,339
node_22_B,node_12_C,2,192
node_22_B,node_12_A,18,198
node_22_B,node_13_B,5,145
node_22_B,node_13_C,1,178
node_22_B,node_13_A,6,324
node_22_B,node_14_B,101,1619
node_22_B,node_14_C,18,294
node_22_B,node_14_A,13,224
node_22_B,node_15_B,9,171
node_22_B,node_15_C,15,159
node_22_B,node_15_A,15,62
node_22_B,node_16_B,11,244
node_22_B,node_16_C,15,102
node_22_B,node_16_A,11,144
node_22_B,node_17_B,13,125
node_22_B,node_17_C,43,174
node_22_B,node_17_A,13,50
node_22_B,node_18_B,15,56
node_22_B,node_18_C,7,29
node_22_B,node_18_A,32,151
node_22_B,node_19_B,0,3
node_22_B,node_19_C,0,6
node_22_B,node_19_A,10,17
node_22_B,node_20_B,44,288
node_22_B,node_20_C,36,309
node_22_B,node_20_A,11,208
node_22_B,node_21_B,25,79
node_22_B,node_21_C,41,125
node_22_B,node_21_A,13,54
node_22_B,node_23_B,3,146
node_22_B,node_23_C,19,227
node_22_B,node_23_A,48,1818
node_22_B,node_24_B,0,0
node_22_B,node_24_C,0,0
node_22_B,node_24_A,1,0
node_22_B,node_25_B,25,6
node_22_B,node_25_C,13,1
node_22_B,node_25_A,21,3
node_22_B,node_26_B,2,26
node_22_B,node_26_C,5,41
node_22_B,node_26_A,5,79
node_22_B,node_27_B,40,1689
node_22_B,node_27_C,22,1457
node_22_B,node_27_A,43,811
node_22_C,node_01_B,20,199
node_22_C,node_01_C,16,116
node_22_C,node_01_A,9,115
node_22_C,node_02_B,23,233
node_22_C,node_02_C,20,460
node_22_C,node_02_A,13,115
node_22_C,node_03_B,25,124
node_22_C,node_03_C,61,106
node_22_C,node_03_A,23,87
node_22_C,node_04_B,179,2196
node_22_C,node_04_C,22,304
node_22_C,node_04_A,48,938
node_22_C,node_05_B,21,146
node_22_C,node_05_C,3,30
node_22_C,node_06_B,8,80
node_22_C,node_06_C,2,19
node_22_C,node_06_A,9,55
node_22_C,node_07_B,6,40
node_22_C,node_07_C,8,35
node_22_C,node_08_B,55,482
node_22_C,node_08_C,10,134
node_22_C,node_08_A,23,128
node_22_C,node_09_B,36,274
node_22_C,node_09_C,26,215
node_22_C,node_09_A,25,204
node_22_C,node_10_B,7,23
node_22_C,node_10_C,8,18
node_22_C,node_10_A,12,51
node_22_C,node_11_B,14,149
node_22_C,node_11_C,18,186
node_22_C,node_11_A,35,274
node_22_C,node_12_B,15,261
node_22_C,node_12_C,4,140
node_22_C,node_12_A,15,132
node_22_C,node_13_B,7,33
node_22_C,node_13_C,2,22
node_22_C,node_13_A,10,40
node_22_C,node_14_B,122,1136
node_22_C,node_14_C,40,204
node_22_C,node_14_A,33,141
node_22_C,node_15_B,16,155
node_22_C,node_15_C,22,65
node_22_C,node_15_A,17,34
node_22_C,node_16_B,17,138
node_22_C,node_16_C,5,47
node_22_C,node_16_A,15,87
node_22_C,node_17_B,8,43
node_22_C,node_17_C,9,82
node_22_C,node_17_A,3,33
node_22_C,node_18_B,6,25
node_22_C,node_18_C,4,20
node_22_C,node_18_A,11,58
node_22_C,node_19_B,5,5
node_22_C,node_19_C,1,3
node_22_C,node_19_A,15,29
node_22_C,node_20_B,50,292
node_22_C,node_20_C,27,247
node_22_C,node_20_A,10,105
node_22_C,node_21_B,13,58
node_22_C,node_21_C,22,83
node_22_C,node_21_A,11,51
node_22_C,node_23_B,19,80
node_22_C,node_23_C,49,204
node_22_C,node_23_A,86,1672
node_22_C,node_24_B,0,0
node_22_C,node_24_C,0,0
node_22_C,node_24_A,3,0
node_22_C,node_25_B,28,14
node_22_C,node_25_C,15,3
node_22_C,node_25_A,24,5
node_22_C,node_26_B,4,25
node_22_C,node_26_C,9,88
node_22_C,node_26_A,15,63
node_22_C,node_27_B,78,1249
node_22_C,node_27_C,44,1267
node_22_C,node_27_A,47,575
node_22_A,node_01_B,110,865
node_22_A,node_01_C,83,792
node_22_A,node_01_A,101,700
node_22_A,node_02_B,147,1154
node_22_A,node_02_C,93,2180
node_22_A,node_02_A,102,759
node_22_A,node_03_B,430,4212
node_22_A,node_03_C,367,4232
node_22_A,node_03_A,322,4651
node_22_A,node_04_B,1159,9637
node_22_A,node_04_C,144,1416
node_22_A,node_04_A,397,4224
node_22_A,node_05_B,119,994
node_22_A,node_05_C,31,198
node_22_A,node_06_B,67,600
node_22_A,node_06_C,16,132
node_22_A,node_06_A,88,431
node_22_A,node_07_B,73,292
node_22_A,node_07_C,90,387
node_22_A,node_08_B,308,2812
node_22_A,node_08_C,44,721
node_22_A,node_08_A,151,628
node_22_A,node_09_B,322,2340
node_22_A,node_09_C,167,1546
node_22_A,node_09_A,237,1536
node_22_A,node_10_B,80,262
node_22_A,node_10_C,37,168
node_22_A,node_10_A,70,309
node_22_A,node_11_B,68,724
node_22_A,node_11_C,97,951
node_22_A,node_11_A,226,1426
node_22_A,node_12_B,115,1186
node_22_A,node_12_C,54,740
node_22_A,node_12_A,165,753
node_22_A,node_13_B,46,256
node_22_A,node_13_C,18,138
node_22_A,node_13_A,73,314
node_22_A,node_14_B,796,4768
node_22_A,node_14_C,181,984
node_22_A,node_14_A,216,1055
node_22_A,node_15_B,107,486
node_22_A,node_15_C,78,332
node_22_A,node_15_A,94,208
node_22_A,node_16_B,120,712
node_22_A,node_16_C,48,292
node_22_A,node_16_A,122,509
node_22_A,node_17_B,115,2490
node_22_A,node_17_C,146,3075
node_22_A,node_17_A,62,304
node_22_A,node_18_B,56,1051
node_22_A,node_18_C,54,872
node_22_A,node_18_A,185,2954
node_22_A,node_19_B,28,591
node_22_A,node_19_C,8,301
node_22_A,node_19_A,188,1881
node_22_A,node_20_B,354,1942
node_22_A,node_20_C,172,1484
node_22_A,node_20_A,117,776
node_22_A,node_21_B,171,3694
node_22_A,node_21_C,295,4814
node_22_A,node_21_A,141,2723
node_22_A,node_23_B,70,694
node_22_A,node_23_C,153,1566
node_22_A,node_23_A,534,7543
node_22_A,node_24_B,7,3
node_22_A,node_24_C,6,5
node_22_A,node_24_A,33,9
node_22_A,node_25_B,271,14619
node_22_A,node_25_C,151,13178
node_22_A,node_25_A,304,6617
node_22_A,node_26_B,27,228
node_22_A,node_26_C,58,573
node_22_A,node_26_A,112,498
node_22_A,node_27_B,318,5087
node_22_A,node_27_C,220,4727
node_22_A,node_27_A,340,2818
node_23_B,node_01_B,59,277
node_23_B,node_01_C,51,212
node_23_B,node_01_A,47,206
node_23_B,node_02_B,81,317
node_23_B,node_02_C,86,476
node_23_B,node_02_A,76,205
node_23_B,node_03_B,13,69
node_23_B,node_03_C,26,85
node_23_B,node_03_A,18,52
node_23_B,node_04_B,765,3517
node_23_B,node_04_C,112,463
node_23_B,node_04_A,226,1502
node_23_B,node_05_B,65,227
node_23_B,node_05_C,16,54
node_23_B,node_06_B,38,178
node_23_B,node_06_C,7,34
node_23_B,node_06_A,35,124
node_23_B,node_07_B,28,84
node_23_B,node_07_C,37,109
node_23_B,node_08_B,112,702
node_23_B,node_08_C,17,210
node_23_B,node_08_A,36,139
node_23_B,node_09_B,68,337
node_23_B,node_09_C,26,279
node_23_B,node_09_A,35,231
node_23_B,node_10_B,14,32
node_23_B,node_10_C,17,18
node_23_B,node_10_A,17,40
node_23_B,node_11_B,31,149
node_23_B,node_11_C,49,255
node_23_B,node_11_A,102,328
node_23_B,node_12_B,66,244
node_23_B,node_12_C,43,187
node_23_B,node_12_A,63,201
node_23_B,node_13_B,8,32
node_23_B,node_13_C,7,18
node_23_B,node_13_A,15,72
node_23_B,node_14_B,340,2300
node_23_B,node_14_C,74,321
node_23_B,node_14_A,77,246
node_23_B,node_15_B,30,197
node_23_B,node_15_C,31,109
node_23_B,node_15_A,26,68
node_23_B,node_16_B,47,142
node_23_B,node_16_C,14,43
node_23_B,node_16_A,42,109
node_23_B,node_17_B,14,51
node_23_B,node_17_C,9,62
node_23_B,node_17_A,9,27
node_23_B,node_18_B,3,10
node_23_B,node_18_C,2,8
node_23_B,node_18_A,12,45
node_23_B,node_19_B,3,5
node_23_B,node_19_C,2,3
node_23_B,node_19_A,17,18
node_23_B,node_20_B,97,323
node_23_B,node_20_C,58,327
node_23_B,node_20_A,33,106
node_23_B,node_21_B,18,36
node_23_B,node_21_C,40,65
node_23_B,node_21_A,15,42
node_23_B,node_22_B,16,87
node_23_B,node_22_C,24,138
node_23_B,node_22_A,75,346
node_23_B,node_24_B,7,0
node_23_B,node_24_C,4,0
node_23_B,node_24_A,19,0
node_23_B,node_25_B,61,36
node_23_B,node_25_C,28,16
node_23_B,node_25_A,45,6
node_23_B,node_26_B,25,95
node_23_B,node_26_C,43,189
node_23_B,node_26_A,48,187
node_23_B,node_27_B,190,3138
node_23_B,node_27_C,175,2506
node_23_B,node_27_A,108,1378
node_23_C,node_01_B,71,690
node_23_C,node_01_C,50,574
node_23_C,node_01_A,68,430
node_23_C,node_02_B,150,647
node_23_C,node_02_C,138,1199
node_23_C,node_02_A,117,446
node_23_C,node_03_B,23,141
node_23_C,node_03_C,50,160
node_23_C,node_03_A,31,164
node_23_C,node_04_B,1461,6979
node_23_C,node_04_C,191,840
node_23_C,node_04_A,305,3284
node_23_C,node_05_B,95,461
node_23_C,node_05_C,22,121
node_23_C,node_06_B,137,716
node_23_C,node_06_C,19,136
node_23_C,node_06_A,92,376
node_23_C,node_07_B,56,171
node_23_C,node_07_C,105,251
node_23_C,node_08_B,152,1315
node_23_C,node_08_C,28,397
node_23_C,node_08_A,65,365
node_23_C,node_09_B,116,743
node_23_C,node_09_C,59,599
node_23_C,node_09_A,54,460
node_23_C,node_10_B,18,124
node_23_C,node_10_C,8,67
node_23_C,node_10_A,20,109
node_23_C,node_11_B,47,449
node_23_C,node_11_C,67,710
node_23_C,node_11_A,104,708
node_23_C,node_12_B,69,544
node_23_C,node_12_C,64,377
node_23_C,node_12_A,107,355
node_23_C,node_13_B,15,112
node_23_C,node_13_C,8,97
node_23_C,node_13_A,23,136
node_23_C,node_14_B,606,4627
node_23_C,node_14_C,130,709
node_23_C,node_14_A,118,453
node_23_C,node_15_B,74,457
node_23_C,node_15_C,66,222
node_23_C,node_15_A,57,87
node_23_C,node_16_B,55,308
node_23_C,node_16_C,26,146
node_23_C,node_16_A,45,207
node_23_C,node_17_B,24,134
node_23_C,node_17_C,16,157
node_23_C,node_17_A,18,99
node_23_C,node_18_B,13,30
node_23_C,node_18_C,4,27
node_23_C,node_18_A,25,84
node_23_C,node_19_B,2,8
node_23_C,node_19_C,4,7
node_23_C,node_19_A,44,72
node_23_C,node_20_B,167,825
node_23_C,node_20_C,90,778
node_23_C,node_20_A,35,222
node_23_C,node_21_B,30,114
node_23_C,node_21_C,38,178
node_23_C,node_21_A,27,71
node_23_C,node_22_B,27,147
node_23_C,node_22_C,56,311
node_23_C,node_22_A,123,646
node_23_C,node_24_B,13,0
node_23_C,node_24_C,11,0
node_23_C,node_24_A,53,1
node_23_C,node_25_B,92,54
node_23_C,node_25_C,39,6
node_23_C,node_25_A,90,3
node_23_C,node_26_B,52,304
node_23_C,node_26_C,96,514
node_23_C,node_26_A,92,398
node_23_C,node_27_B,364,6534
node_23_C,node_27_C,259,4774
node_23_C,node_27_A,251,2843
node_23_A,node_01_B,288,2067
node_23_A,node_01_C,233,2181
node_23_A,node_01_A,301,1750
node_23_A,node_02_B,546,2614
node_23_A,node_02_C,478,3609
node_23_A,node_02_A,356,1845
node_23_A,node_03_B,107,3219
node_23_A,node_03_C,212,3571
node_23_A,node_03_A,228,4368
node_23_A,node_04_B,4262,18687
node_23_A,node_04_C,683,2848
node_23_A,node_04_A,1504,7512
node_23_A,node_05_B,509,3080
node_23_A,node_05_C,120,709
node_23_A,node_06_B,421,9789
node_23_A,node_06_C,82,2296
node_23_A,node_06_A,465,5631
node_23_A,node_07_B,250,680
node_23_A,node_07_C,352,1043
node_23_A,node_08_B,529,4854
node_23_A,node_08_C,102,1145
node_23_A,node_08_A,272,1104
node_23_A,node_09_B,333,2698
node_23_A,node_09_C,177,2030
node_23_A,node_09_A,304,1977
node_23_A,node_10_B,131,571
node_23_A,node_10_C,87,357
node_23_A,node_10_A,199,567
node_23_A,node_11_B,158,1610
node_23_A,node_11_C,257,2162
node_23_A,node_11_A,593,3031
node_23_A,node_12_B,293,2435
node_23_A,node_12_C,203,1787
node_23_A,node_12_A,379,2010
node_23_A,node_13_B,92,484
node_23_A,node_13_C,37,291
node_23_A,node_13_A,182,659
node_23_A,node_14_B,2044,8062
node_23_A,node_14_C,524,1910
node_23_A,node_14_A,557,1804
node_23_A,node_15_B,257,1184
node_23_A,node_15_C,230,873
node_23_A,node_15_A,201,463
node_23_A,node_16_B,289,1326
node_23_A,node_16_C,92,595
node_23_A,node_16_A,239,1183
node_23_A,node_17_B,156,713
node_23_A,node_17_C,154,898
node_23_A,node_17_A,88,417
node_23_A,node_18_B,24,678
node_23_A,node_18_C,19,547
node_23_A,node_18_A,99,2088
node_23_A,node_19_B,24,573
node_23_A,node_19_C,19,306
node_23_A,node_19_A,178,2003
node_23_A,node_20_B,718,3583
node_23_A,node_20_C,364,2793
node_23_A,node_20_A,225,1347
node_23_A,node_21_B,128,777
node_23_A,node_21_C,145,1230
node_23_A,node_21_A,165,655
node_23_A,node_22_B,104,1527
node_23_A,node_22_C,191,2163
node_23_A,node_22_A,758,5732
node_23_A,node_24_B,72,213
node_23_A,node_24_C,68,127
node_23_A,node_24_A,363,503
node_23_A,node_25_B,414,9835
node_23_A,node_25_C,217,2221
node_23_A,node_25_A,432,460
node_23_A,node_26_B,228,4139
node_23_A,node_26_C,460,12932
node_23_A,node_26_A,601,9906
node_23_A,node_27_B,1226,8678
node_23_A,node_27_C,885,8215
node_23_A,node_27_A,1036,4762
node_24_B,node_01_B,1,0
node_24_B,node_01_C,1,0
node_24_B,node_01_A,1,0
node_24_B,node_02_B,0,0
node_24_B,node_02_C,2,0
node_24_B,node_03_B,3,0
node_24_B,node_03_C,5,0
node_24_B,node_03_A,0,0
node_24_B,node_04_B,6,1
node_24_B,node_04_C,1,0
node_24_B,node_04_A,2,1
node_24_B,node_05_B,0,0
node_24_B,node_06_B,5,0
node_24_B,node_06_A,0,0
node_24_B,node_08_B,2,0
node_24_B,node_08_C,0,0
node_24_B,node_08_A,0,0
node_24_B,node_09_B,1,0
node_24_B,node_09_C,3,0
node_24_B,node_09_A,0,0
node_24_B,node_10_B,0,0
node_24_B,node_11_B,1,0
node_24_B,node_11_C,1,0
node_24_B,node_11_A,2,0
node_24_B,node_12_B,6,0
node_24_B,node_12_C,3,0
node_24_B,node_12_A,4,0
node_24_B,node_13_B,1,0
node_24_B,node_13_C,0,0
node_24_B,node_14_B,7,0
node_24_B,node_14_C,1,0
node_24_B,node_14_A,0,0
node_24_B,node_15_B,1,0
node_24_B,node_15_C,1,0
node_24_B,node_15_A,0,0
node_24_B,node_16_B,0,0
node_24_B,node_16_C,0,0
node_24_B,node_16_A,0,0
node_24_B,node_17_B,0,0
node_24_B,node_18_C,0,0
node_24_B,node_19_A,3,0
node_24_B,node_20_B,4,0
node_24_B,node_20_C,3,0
node_24_B,node_20_A,2,0
node_24_B,node_21_B,0,0
node_24_B,node_21_C,4,0
node_24_B,node_21_A,0,0
node_24_B,node_22_C,0,0
node_24_B,node_22_A,5,0
node_24_B,node_23_B,5,0
node_24_B,node_23_C,18,0
node_24_B,node_23_A,38,1
node_24_B,node_25_B,0,0
node_24_B,node_25_C,0,0
node_24_B,node_25_A,0,0
node_24_B,node_26_B,0,0
node_24_B,node_26_C,3,0
node_24_B,node_26_A,1,0
node_24_B,node_27_B,5,4
node_24_B,node_27_C,5,0
node_24_B,node_27_A,2,1
