origin,des,type,size,flow,extra,dis
node_05_C,node_23_B,Fast,10,1,1,4
node_18_A,node_01_C,Fast,12,1,1,2
node_10_B,node_11_B,Fast,23,1,1,4
node_12_C,node_02_B,Fast,81,1,1,4
node_22_A,node_26_A,Fast,112,1,1,1
node_25_B,node_05_C,Fast,1,1,1,4
node_01_B,node_09_C,Fast,67,1,1,4
node_14_A,node_11_C,Fast,74,1,1,2
node_04_B,node_25_B,Fast,1198,1,1,4
node_01_A,node_12_B,Fast,66,1,1,2
node_01_B,node_24_B,Fast,3,1,1,4
node_27_C,node_09_A,Fast,645,1,1,3
node_01_B,node_06_C,Fast,6,1,1,4
node_15_C,node_19_B,Fast,3,1,1,4
node_16_A,node_13_C,Fast,258,1,0,2
node_02_A,node_10_A,Fast,49,1,1,1
node_01_B,node_19_C,Fast,1,1,1,4
node_03_A,node_06_C,Fast,2,1,1,2
node_06_C,node_04_B,Fast,77,1,0,4
node_26_A,node_22_A,Fast,130,1,0,1
node_27_B,node_23_B,Fast,336,1,1,4
node_03_C,node_07_C,Fast,9,1,1,4
node_27_B,node_19_B,Fast,84,1,1,4
node_04_B,node_13_A,Fast,889,1,1,3
node_04_C,node_25_C,Fast,78,1,1,4
node_12_B,node_06_B,Fast,61,1,1,4
node_09_C,node_20_A,Fast,89,1,1,3
node_10_B,node_04_B,Fast,452,1,0,4
node_20_A,node_24_B,Fast,5,1,1,2
node_16_B,node_14_B,Fast,1005,1,0,4
node_04_B,node_18_B,Fast,111,1,1,4
node_04_B,node_26_C,Fast,1573,1,1,4
node_09_C,node_08_A,Fast,185,1,1,3
node_09_A,node_24_A,Fast,28,1,1,1
node_08_B,node_18_B,Fast,46,1,1,4
node_18_C,node_21_A,Fast,3,1,1,3
node_04_C,node_14_B,Fast,1840,1,0,4
node_02_C,node_25_A,Fast,307,1,1,3
node_16_C,node_03_C,Fast,20,1,1,4
node_20_B,node_04_B,Fast,3394,1,0,4
node_14_A,node_24_C,Fast,4,1,1,2
node_10_A,node_17_A,Fast,61,1,1,1
node_19_C,node_16_C,Fast,1,1,1,4
node_01_C,node_23_C,Fast,60,1,1,4
node_24_A,node_17_C,Fast,8,1,0,2
node_02_A,node_05_B,Fast,117,1,0,2
node_19_C,node_12_A,Fast,2,1,1,3
node_09_B,node_13_A,Fast,57,1,1,3
node_15_C,node_10_C,Fast,5,1,1,4
node_19_B,node_04_B,Fast,17,1,0,4
node_10_C,node_25_A,Fast,9,1,1,3
node_10_A,node_03_B,Fast,54,1,1,2
node_03_A,node_21_B,Fast,20,1,1,2
node_04_A,node_15_C,Fast,1319,1,0,2
node_08_A,node_27_A,Fast,336,1,0,1
node_14_A,node_03_C,Fast,30,1,1,2
node_25_A,node_06_B,Fast,17,1,1,2
node_24_A,node_25_A,Fast,8,1,0,1
node_15_A,node_05_B,Fast,82,1,1,2
node_14_B,node_16_C,Fast,433,1,1,4
node_07_C,node_27_C,Fast,162,1,0,4
node_24_B,node_22_A,Fast,5,1,0,3
node_12_C,node_26_A,Fast,35,1,1,3
node_01_A,node_23_B,Fast,19,1,1,2
node_14_A,node_19_C,Fast,2,1,1,2
node_24_C,node_20_B,Fast,6,1,0,4
node_08_B,node_25_A,Fast,443,1,1,3
node_03_A,node_16_B,Fast,57,1,1,2
node_01_B,node_13_A,Fast,34,1,1,3
node_09_C,node_13_C,Fast,15,1,1,4
node_03_A,node_13_B,Fast,9,1,1,2
node_27_A,node_03_A,Fast,273,1,1,1
node_14_B,node_25_A,Fast,616,1,1,3
node_02_A,node_26_A,Fast,87,1,1,1
node_09_C,node_17_A,Fast,33,1,1,3
node_13_B,node_08_C,Fast,13,1,1,4
node_08_C,node_19_C,Fast,2,1,1,4
node_03_A,node_23_A,Fast,237,1,0,1
node_26_A,node_08_A,Fast,61,1,1,1
node_08_A,node_06_A,Fast,58,1,1,1
node_09_B,node_18_C,Fast,8,1,1,4
node_15_C,node_11_B,Fast,75,1,1,4
node_08_A,node_09_B,Fast,183,1,1,2
node_08_A,node_23_A,Fast,293,1,0,1
node_10_B,node_25_A,Fast,23,1,1,3
node_19_B,node_02_C,Fast,2,1,1,4
node_19_A,node_10_C,Fast,2,1,1,2
node_09_B,node_20_A,Fast,126,1,1,3
node_02_C,node_13_B,Fast,196,1,1,4
node_12_A,node_13_A,Fast,62,1,1,1
node_23_A,node_21_B,Fast,128,1,1,2
node_26_A,node_01_C,Fast,77,1,1,2
node_04_B,node_14_B,Fast,13604,1,0,4
node_03_B,node_08_C,Fast,3,1,1,4
node_27_C,node_08_A,Fast,465,1,1,3
node_20_A,node_14_B,Fast,589,1,0,2
node_04_A,node_16_B,Fast,1071,1,1,2
node_24_A,node_16_A,Fast,5,1,0,1
node_01_A,node_25_B,Fast,84,1,1,2
node_18_B,node_22_B,Fast,17,1,0,4
node_23_A,node_26_B,Fast,228,1,1,2
node_24_B,node_26_A,Fast,1,1,0,3
node_22_B,node_13_A,Fast,6,1,1,3
node_01_A,node_17_A,Fast,18,1,1,1
node_26_B,node_25_C,Fast,11,1,1,4
node_22_A,node_05_B,Fast,119,1,1,2
node_18_C,node_22_A,Fast,36,1,0,3
node_01_A,node_13_C,Fast,3,1,1,2
node_25_A,node_17_A,Fast,13,1,1,1
node_19_A,node_24_A,Fast,11,1,1,1
node_19_C,node_08_B,Fast,8,1,0,4
node_19_A,node_10_B,Fast,4,1,1,2
node_27_A,node_18_A,Fast,118,1,1,1
node_09_C,node_04_C,Fast,151,1,1,4
node_14_A,node_12_B,Fast,76,1,1,2
node_08_A,node_09_A,Fast,140,1,1,1
node_09_C,node_23_B,Fast,38,1,1,4
node_16_A,node_04_B,Fast,1129,1,0,2
node_01_A,node_22_A,Fast,101,1,1,1
node_23_C,node_27_B,Fast,364,1,0,4
node_21_B,node_13_B,Fast,11,1,1,4
node_09_B,node_12_A,Fast,145,1,1,3
node_17_A,node_19_B,Fast,2,1,1,2
node_26_B,node_04_A,Fast,139,1,0,3
node_20_C,node_08_C,Fast,154,1,1,4
node_24_A,node_22_A,Fast,45,1,0,1
node_21_C,node_01_A,Fast,29,1,1,3
node_22_A,node_20_C,Fast,172,1,1,2
node_22_A,node_21_A,Fast,141,1,1,1
node_20_A,node_10_A,Fast,72,1,1,1
node_26_B,node_07_C,Fast,20,1,1,4
node_23_C,node_08_C,Fast,28,1,1,4
node_09_A,node_01_B,Fast,132,1,1,2
node_04_A,node_14_C,Fast,1282,1,1,2
node_01_C,node_27_C,Fast,5,1,1,4
node_04_A,node_15_A,Fast,606,1,1,1
node_14_B,node_18_C,Fast,66,1,1,4
node_04_A,node_06_C,Fast,138,1,1,2
node_01_C,node_26_B,Fast,19,1,1,4
node_02_C,node_12_B,Fast,378,1,1,4
node_10_A,node_20_B,Fast,443,1,0,2
node_04_B,node_14_A,Fast,2506,1,1,3
node_10_C,node_22_C,Fast,2,1,1,4
node_19_C,node_16_A,Fast,1,1,1,3
node_11_B,node_22_B,Fast,32,1,1,4
node_12_A,node_15_A,Fast,231,1,0,1
node_27_C,node_20_A,Fast,498,1,1,3
node_09_B,node_22_B,Fast,63,1,1,4
node_03_C,node_15_C,Fast,16,1,1,4
node_06_B,node_20_A,Fast,12,1,1,3
node_14_A,node_16_C,Fast,52,1,1,2
node_23_A,node_05_C,Fast,120,1,1,2
node_07_C,node_20_B,Fast,160,1,0,4
node_17_C,node_02_A,Fast,49,1,1,3
node_21_C,node_11_C,Fast,23,1,1,4
node_20_B,node_24_B,Fast,10,1,1,4
node_24_A,node_15_A,Fast,4,1,0,1
node_21_A,node_12_C,Fast,6,1,1,2
node_12_C,node_19_C,Fast,2,1,1,4
node_01_A,node_10_B,Fast,24,1,1,2
node_14_A,node_04_B,Fast,1895,1,0,2
node_07_C,node_08_B,Fast,192,1,0,4
node_08_A,node_16_B,Fast,134,1,1,2
node_26_C,node_24_A,Fast,8,1,1,3
node_08_B,node_21_A,Fast,425,1,1,3
node_24_C,node_04_C,Fast,11,1,0,4
node_16_A,node_18_A,Fast,32,1,1,1
node_12_C,node_20_A,Fast,33,1,1,3
node_04_B,node_21_A,Fast,760,1,1,3
node_08_C,node_05_B,Fast,66,1,1,4
node_24_B,node_26_C,Fast,3,1,0,4
node_19_A,node_23_A,Fast,85,1,0,1
node_15_A,node_20_C,Fast,61,1,1,2
node_20_B,node_03_C,Fast,160,1,1,4
node_09_B,node_04_C,Fast,201,1,1,4
node_17_C,node_19_C,Fast,2,1,1,4
node_01_C,node_21_C,Fast,75,1,1,4
node_21_A,node_18_B,Fast,3,1,1,2
node_02_A,node_20_C,Fast,190,1,0,2
node_04_C,node_13_C,Fast,25,1,1,4
node_17_C,node_08_B,Fast,230,1,0,4
node_08_C,node_22_B,Fast,23,1,1,4
node_21_B,node_13_C,Fast,2,1,1,4
node_16_B,node_19_A,Fast,37,1,1,3
node_22_A,node_01_C,Fast,83,1,1,2
node_06_C,node_10_A,Fast,1,1,1,3
node_13_A,node_14_B,Fast,415,1,0,2
node_19_B,node_09_A,Fast,3,1,1,3
node_06_A,node_18_C,Fast,2,1,1,2
node_02_A,node_25_A,Fast,104,1,1,1
node_21_A,node_17_A,Fast,31,1,1,1
node_12_C,node_16_A,Fast,33,1,1,3
node_20_A,node_11_C,Fast,40,1,1,2
node_27_C,node_26_B,Fast,146,1,1,4
node_23_A,node_17_A,Fast,88,1,1,1
node_02_A,node_21_C,Fast,64,1,1,2
node_01_C,node_08_C,Fast,33,1,1,4
node_06_B,node_01_B,Fast,28,1,1,4
node_04_C,node_22_C,Fast,80,1,1,4
node_16_B,node_23_B,Fast,38,1,1,4
node_14_A,node_26_B,Fast,40,1,1,2
node_06_A,node_12_C,Fast,58,1,1,2
node_15_B,node_23_C,Fast,74,1,1,4
node_01_A,node_21_C,Fast,44,1,1,2
node_08_C,node_07_C,Fast,33,1,1,4
node_20_C,node_13_B,Fast,107,1,1,4
node_13_A,node_26_A,Fast,25,1,1,1
node_27_C,node_21_B,Fast,365,1,1,4
node_12_B,node_25_A,Fast,56,1,1,3
node_20_A,node_23_A,Fast,220,1,0,1
node_25_A,node_04_A,Fast,198,1,0,1
node_12_B,node_10_C,Fast,12,1,1,4
node_18_A,node_17_C,Fast,56,1,0,2
node_08_A,node_14_A,Fast,183,1,1,1
node_21_C,node_12_C,Fast,10,1,1,4
node_06_A,node_19_A,Fast,12,1,1,1
node_06_A,node_21_B,Fast,32,1,1,2
node_25_C,node_15_C,Fast,8,1,1,4
node_11_A,node_03_C,Fast,93,1,1,2
node_06_A,node_08_A,Fast,150,1,0,1
node_11_C,node_06_A,Fast,53,1,1,3
node_25_A,node_13_B,Fast,11,1,1,2
node_21_B,node_11_A,Fast,23,1,1,3
node_21_C,node_18_A,Fast,12,1,1,3
node_18_A,node_26_A,Fast,11,1,1,1
node_27_C,node_12_C,Fast,570,1,1,4
node_24_A,node_23_B,Fast,22,1,0,2
node_04_B,node_17_C,Fast,914,1,1,4
node_12_B,node_22_B,Fast,9,1,1,4
node_26_B,node_13_A,Fast,14,1,1,3
node_23_C,node_04_B,Fast,1461,1,0,4
node_21_B,node_03_C,Fast,7,1,1,4
node_25_C,node_20_B,Fast,52,1,0,4
node_20_C,node_16_C,Fast,169,1,1,4
node_20_C,node_25_C,Fast,113,1,1,4
node_05_B,node_13_C,Fast,18,1,1,4
node_04_C,node_21_B,Fast,81,1,1,4
node_09_A,node_02_C,Fast,136,1,1,2
node_04_C,node_22_A,Fast,307,1,1,3
node_19_B,node_09_B,Fast,3,1,1,4
node_11_B,node_19_A,Fast,24,1,1,3
node_17_B,node_03_A,Fast,14,1,1,3
node_27_C,node_18_C,Fast,36,1,1,4
node_26_A,node_16_A,Fast,60,1,1,1
node_06_C,node_25_B,Fast,3,1,1,4
node_27_A,node_14_C,Fast,27,1,1,2
node_10_A,node_11_C,Fast,58,1,1,2
node_13_C,node_10_B,Fast,103,1,0,4
node_11_B,node_23_B,Fast,24,1,1,4
node_11_B,node_24_A,Fast,5,1,1,3
node_14_C,node_24_C,Fast,2,1,1,4
node_12_B,node_19_C,Fast,2,1,1,4
node_04_A,node_01_A,Fast,713,1,1,1
node_21_B,node_15_C,Fast,13,1,1,4
node_12_B,node_04_B,Fast,1880,1,0,4
node_11_A,node_02_A,Fast,374,1,1,1
node_25_B,node_20_B,Fast,131,1,0,4
node_09_C,node_11_C,Fast,106,1,1,4
node_23_B,node_12_B,Fast,66,1,1,4
node_20_B,node_05_C,Fast,85,1,1,4
node_23_C,node_24_C,Fast,11,1,1,4
node_10_B,node_19_B,Fast,1,1,1,4
node_14_A,node_08_A,Fast,126,1,1,1
node_20_A,node_09_C,Fast,74,1,1,2
node_21_C,node_13_B,Fast,3,1,1,4
node_09_C,node_21_B,Fast,117,1,1,4
node_10_A,node_05_C,Fast,73,1,1,2
node_26_B,node_04_B,Fast,412,1,0,4
node_19_C,node_27_B,Fast,7,1,0,4
node_06_A,node_07_C,Fast,58,1,1,2
node_23_A,node_05_B,Fast,509,1,0,2
node_17_A,node_04_B,Fast,401,1,0,2
node_26_C,node_06_C,Fast,29,1,1,4
node_04_B,node_17_A,Fast,429,1,1,3
node_26_A,node_19_C,Fast,2,1,1,2
node_09_A,node_15_B,Fast,144,1,1,2
node_04_A,node_23_B,Fast,416,1,1,2
node_10_A,node_22_B,Fast,52,1,1,2
node_25_C,node_02_B,Fast,27,1,0,4
node_11_C,node_24_A,Fast,12,1,1,3
node_16_A,node_11_C,Fast,67,1,1,2
node_12_B,node_16_C,Fast,19,1,1,4
node_26_A,node_12_C,Fast,76,1,1,2
node_26_B,node_10_B,Fast,24,1,1,4
node_12_A,node_07_C,Fast,119,1,1,2
node_24_A,node_02_B,Fast,14,1,0,2
node_22_A,node_08_A,Fast,151,1,1,1
node_14_C,node_02_A,Fast,151,1,1,3
node_01_A,node_08_B,Fast,151,1,0,2
node_16_A,node_18_C,Fast,9,1,1,2
node_19_B,node_22_A,Fast,18,1,0,3
node_27_A,node_23_C,Fast,409,1,1,2
node_14_C,node_11_C,Fast,173,1,1,4
node_16_C,node_07_B,Fast,61,1,1,4
node_05_B,node_14_B,Fast,935,1,0,4
node_22_A,node_09_A,Fast,237,1,0,1
node_11_A,node_26_B,Fast,63,1,1,2
node_24_A,node_21_A,Fast,6,1,0,1
node_24_C,node_11_C,Fast,3,1,0,4
node_27_B,node_05_B,Fast,982,1,1,4
node_05_B,node_25_C,Fast,29,1,1,4
node_08_A,node_06_C,Fast,17,1,1,2
node_22_B,node_23_B,Fast,3,1,1,4
node_06_A,node_09_A,Fast,72,1,1,1
node_02_A,node_17_A,Fast,36,1,1,1
node_01_B,node_06_B,Fast,47,1,1,4
node_03_C,node_12_A,Fast,14,1,1,3
node_12_B,node_21_A,Fast,23,1,1,3
node_18_C,node_09_C,Fast,3,1,1,4
node_16_A,node_24_A,Fast,13,1,1,1
node_21_B,node_16_B,Fast,30,1,1,4
node_12_C,node_08_C,Fast,18,1,1,4
node_20_C,node_18_A,Fast,57,1,1,3
node_20_A,node_23_C,Fast,56,1,1,2
node_18_A,node_21_A,Fast,13,1,1,1
node_02_C,node_10_B,Fast,303,1,1,4
node_03_A,node_15_B,Fast,35,1,1,2
node_10_B,node_21_C,Fast,23,1,1,4
node_16_B,node_12_A,Fast,105,1,1,3
node_08_A,node_23_B,Fast,34,1,1,2
node_22_B,node_06_C,Fast,1,1,1,4
node_10_C,node_18_A,Fast,6,1,1,3
node_26_A,node_10_C,Fast,21,1,1,2
node_08_B,node_11_A,Fast,458,1,1,3
node_02_C,node_06_C,Fast,96,1,1,4
node_20_A,node_06_B,Fast,30,1,1,2
node_09_C,node_14_B,Fast,941,1,0,4
node_27_B,node_19_A,Fast,414,1,1,3
node_03_B,node_19_C,Fast,1,1,1,4
node_26_C,node_16_A,Fast,38,1,1,3
node_13_C,node_25_B,Fast,11,1,1,4
node_09_B,node_26_C,Fast,79,1,1,4
node_02_B,node_13_B,Fast,177,1,1,4
node_08_C,node_01_C,Fast,60,1,1,4
node_02_B,node_06_A,Fast,214,1,1,3
node_12_A,node_24_B,Fast,3,1,1,2
node_20_C,node_16_A,Fast,285,1,1,3
node_03_B,node_21_B,Fast,11,1,1,4
node_17_C,node_06_B,Fast,8,1,1,4
node_10_B,node_03_A,Fast,9,1,1,3
node_11_A,node_25_C,Fast,116,1,1,2
node_12_A,node_06_C,Fast,22,1,1,2
node_18_A,node_05_C,Fast,2,1,1,2
node_11_A,node_16_C,Fast,100,1,1,2
node_12_A,node_10_A,Fast,67,1,1,1
node_17_B,node_12_C,Fast,12,1,1,4
node_16_A,node_05_C,Fast,28,1,1,2
node_22_C,node_25_C,Fast,15,1,1,4
node_13_A,node_17_C,Fast,93,1,1,2
node_05_C,node_17_A,Fast,3,1,1,3
node_13_B,node_10_B,Fast,115,1,0,4
node_22_C,node_05_C,Fast,3,1,1,4
node_14_B,node_13_A,Fast,491,1,1,3
node_20_B,node_10_C,Fast,209,1,1,4
node_10_B,node_19_A,Fast,4,1,1,3
node_15_A,node_06_A,Fast,38,1,1,1
node_03_A,node_02_B,Fast,69,1,0,2
node_08_C,node_16_B,Fast,74,1,1,4
node_12_B,node_24_A,Fast,5,1,1,3
node_23_B,node_11_C,Fast,49,1,1,4
node_22_B,node_02_B,Fast,8,1,1,4
node_08_A,node_15_A,Fast,96,1,1,1
node_21_C,node_26_A,Fast,11,1,1,3
node_10_A,node_14_B,Fast,713,1,0,2
node_01_C,node_22_B,Fast,38,1,1,4
node_17_C,node_25_B,Fast,34,1,1,4
node_08_A,node_24_C,Fast,6,1,1,2
node_26_C,node_10_B,Fast,13,1,1,4
node_15_C,node_03_A,Fast,180,1,1,3
node_03_B,node_21_A,Fast,10,1,1,3
node_07_B,node_17_C,Fast,15,1,1,4
node_02_B,node_03_C,Fast,123,1,1,4
node_15_B,node_03_B,Fast,17,1,1,4
node_03_C,node_08_C,Fast,5,1,1,4
node_15_A,node_27_A,Fast,216,1,0,1
node_04_C,node_23_C,Fast,259,1,1,4
node_06_B,node_12_C,Fast,66,1,1,4
node_09_A,node_03_C,Fast,63,1,1,2
node_23_B,node_24_C,Fast,4,1,1,4
node_07_B,node_26_C,Fast,21,1,1,4
node_27_A,node_04_C,Fast,653,1,0,2
node_17_C,node_13_A,Fast,40,1,1,3
node_02_A,node_27_A,Fast,350,1,0,1
node_01_A,node_19_B,Fast,3,1,1,2
node_18_B,node_07_B,Fast,1,1,1,4
node_15_B,node_27_A,Fast,278,1,0,3
node_10_A,node_04_C,Fast,243,1,0,2
node_08_B,node_22_C,Fast,169,1,1,4
node_09_B,node_16_A,Fast,110,1,1,3
node_12_C,node_24_B,Fast,1,1,1,4
node_06_C,node_15_C,Fast,5,1,1,4
node_26_A,node_19_A,Fast,28,1,1,1
node_13_B,node_21_A,Fast,9,1,1,3
node_17_A,node_13_C,Fast,10,1,1,2
node_02_B,node_24_B,Fast,6,1,1,4
node_25_A,node_10_B,Fast,13,1,1,2
node_01_C,node_27_A,Fast,1,1,1,3
node_04_C,node_13_A,Fast,102,1,1,3
node_14_A,node_24_A,Fast,11,1,1,1
node_26_B,node_17_C,Fast,21,1,1,4
node_13_C,node_10_A,Fast,113,1,0,3
node_14_A,node_20_B,Fast,519,1,0,2
node_26_B,node_27_B,Fast,135,1,0,4
node_20_B,node_25_C,Fast,169,1,1,4
node_13_C,node_11_B,Fast,8,1,1,4
node_01_C,node_03_A,Fast,57,1,1,3
node_16_A,node_23_C,Fast,103,1,1,2
node_15_C,node_08_C,Fast,16,1,1,4
node_01_C,node_19_B,Fast,9,1,1,4
node_10_B,node_01_B,Fast,33,1,1,4
node_27_B,node_11_B,Fast,761,1,1,4
node_26_B,node_08_B,Fast,95,1,0,4
node_14_C,node_23_C,Fast,182,1,1,4
node_19_A,node_11_C,Fast,8,1,1,2
node_27_B,node_19_C,Fast,36,1,1,4
node_02_A,node_23_A,Fast,245,1,0,1
node_21_B,node_01_B,Fast,22,1,1,4
node_06_A,node_17_C,Fast,11,1,1,2
node_25_B,node_19_B,Fast,6,1,1,4
node_24_C,node_23_C,Fast,17,1,0,4
node_11_A,node_23_B,Fast,122,1,1,2
node_09_C,node_13_A,Fast,46,1,1,3
node_23_B,node_10_A,Fast,17,1,1,3
node_09_C,node_19_A,Fast,50,1,1,3
node_13_A,node_20_A,Fast,55,1,1,1
node_01_B,node_23_C,Fast,68,1,1,4
node_26_C,node_01_B,Fast,46,1,1,4
node_14_A,node_13_B,Fast,42,1,1,2
node_11_A,node_18_C,Fast,9,1,1,2
node_20_A,node_21_B,Fast,21,1,1,2
node_03_A,node_23_C,Fast,51,1,1,2
node_18_C,node_07_B,Fast,1,1,1,4
node_18_A,node_19_B,Fast,3,1,1,2
node_24_B,node_12_B,Fast,6,1,0,4
node_17_B,node_20_A,Fast,33,1,1,3
node_06_B,node_16_B,Fast,16,1,1,4
node_12_C,node_16_B,Fast,34,1,1,4
node_16_C,node_11_C,Fast,26,1,1,4
node_19_A,node_08_C,Fast,2,1,1,2
node_20_C,node_21_C,Fast,161,1,1,4
node_04_A,node_27_C,Fast,2702,1,0,2
node_09_A,node_12_A,Fast,138,1,1,1
node_27_A,node_09_B,Fast,537,1,0,2
node_11_A,node_23_C,Fast,312,1,1,2
node_03_B,node_05_B,Fast,20,1,1,4
node_26_B,node_20_B,Fast,113,1,0,4
node_03_A,node_14_C,Fast,90,1,0,2
node_26_B,node_16_A,Fast,29,1,1,3
node_02_A,node_11_B,Fast,69,1,1,2
node_18_A,node_25_A,Fast,41,1,0,1
node_11_B,node_25_A,Fast,52,1,1,3
node_15_B,node_04_B,Fast,1048,1,0,4
node_10_C,node_13_A,Fast,67,1,0,3
node_26_B,node_18_C,Fast,2,1,1,4
node_09_B,node_15_A,Fast,99,1,1,3
node_17_B,node_26_C,Fast,9,1,1,4
node_16_C,node_15_B,Fast,28,1,1,4
node_27_A,node_05_C,Fast,82,1,1,2
node_14_B,node_21_C,Fast,539,1,1,4
node_19_A,node_03_C,Fast,40,1,0,2
node_13_B,node_11_B,Fast,12,1,1,4
node_01_C,node_11_B,Fast,87,1,1,4
node_03_A,node_10_B,Fast,5,1,1,2
node_09_A,node_01_C,Fast,151,1,1,2
node_11_A,node_20_A,Fast,207,1,1,1
node_23_C,node_01_A,Fast,68,1,1,3
node_15_B,node_18_A,Fast,7,1,1,3
node_18_B,node_02_A,Fast,3,1,1,3
node_03_A,node_15_A,Fast,36,1,1,1
node_11_C,node_25_A,Fast,59,1,1,3
node_20_C,node_24_B,Fast,9,1,1,4
node_06_A,node_12_B,Fast,56,1,1,2
node_20_A,node_08_C,Fast,79,1,1,2
node_06_C,node_26_B,Fast,9,1,1,4
node_10_A,node_07_B,Fast,457,1,0,2
node_22_A,node_07_B,Fast,73,1,1,2
node_18_C,node_02_A,Fast,1,1,1,3
node_12_B,node_08_A,Fast,58,1,1,3
node_16_B,node_01_A,Fast,86,1,1,3
node_23_A,node_17_B,Fast,156,1,1,2
node_19_C,node_02_A,Fast,1,1,1,3
node_25_B,node_18_C,Fast,8,1,1,4
node_08_A,node_27_C,Fast,328,1,0,2
node_11_A,node_24_B,Fast,11,1,1,2
node_12_B,node_19_A,Fast,18,1,1,3
node_09_C,node_24_B,Fast,5,1,1,4
node_27_C,node_06_C,Fast,108,1,1,4
node_09_A,node_06_A,Fast,54,1,1,1
node_10_B,node_13_A,Fast,137,1,0,3
node_01_A,node_18_B,Fast,2,1,1,2
node_14_A,node_11_B,Fast,98,1,1,2
node_04_A,node_20_A,Fast,578,1,1,1
node_10_C,node_26_B,Fast,6,1,1,4
node_25_B,node_01_A,Fast,27,1,1,3
node_12_C,node_24_C,Fast,1,1,1,4
node_23_A,node_10_B,Fast,131,1,1,2
node_26_B,node_12_B,Fast,36,1,1,4
node_14_B,node_19_C,Fast,32,1,1,4
node_16_C,node_12_C,Fast,14,1,1,4
node_22_A,node_19_C,Fast,8,1,1,2
node_23_B,node_21_C,Fast,40,1,1,4
node_17_B,node_15_C,Fast,20,1,1,4
node_27_C,node_14_C,Fast,407,1,1,4
node_04_C,node_19_B,Fast,9,1,1,4
node_18_B,node_10_B,Fast,1,1,1,4
node_20_A,node_22_C,Fast,26,1,1,2
node_16_A,node_23_A,Fast,326,1,0,1
node_26_A,node_12_A,Fast,157,1,0,1
node_26_A,node_06_B,Fast,136,1,0,2
node_02_B,node_04_B,Fast,5069,1,0,4
node_21_A,node_16_C,Fast,11,1,1,2
node_15_A,node_08_B,Fast,110,1,0,2
node_06_C,node_03_B,Fast,1,1,1,4
node_27_C,node_23_C,Fast,536,1,1,4
node_12_C,node_04_B,Fast,1579,1,0,4
node_04_C,node_15_A,Fast,245,1,1,3
node_01_B,node_03_A,Fast,13,1,1,3
node_09_A,node_22_A,Fast,295,1,0,1
node_06_A,node_14_B,Fast,502,1,0,2
node_12_A,node_20_C,Fast,196,1,1,2
node_19_A,node_12_C,Fast,9,1,1,2
node_14_A,node_27_C,Fast,34,1,1,2
node_17_B,node_26_A,Fast,15,1,1,3
node_02_B,node_09_B,Fast,562,1,1,4
node_12_B,node_20_A,Fast,31,1,1,3
node_24_C,node_23_A,Fast,53,1,0,3
node_24_A,node_01_A,Fast,10,1,0,1
node_10_B,node_12_C,Fast,21,1,1,4
node_11_A,node_09_A,Fast,500,1,0,1
node_12_C,node_14_C,Fast,93,1,1,4
node_10_C,node_03_B,Fast,5,1,1,4
node_08_A,node_23_C,Fast,108,1,1,2
node_26_B,node_19_B,Fast,1,1,1,4
node_18_A,node_12_A,Fast,27,1,1,1
node_02_B,node_04_A,Fast,1433,1,0,3
node_10_C,node_26_A,Fast,8,1,1,3
node_08_C,node_01_B,Fast,69,1,1,4
node_22_C,node_07_B,Fast,6,1,1,4
node_27_C,node_15_C,Fast,805,1,1,4
node_14_B,node_18_A,Fast,229,1,1,3
node_24_A,node_06_B,Fast,8,1,0,2
node_12_A,node_09_C,Fast,117,1,1,2
node_27_B,node_09_A,Fast,875,1,1,3
node_24_B,node_02_C,Fast,2,1,0,4
node_09_C,node_05_B,Fast,161,1,1,4
node_02_C,node_26_A,Fast,206,1,1,3
node_10_B,node_15_C,Fast,26,1,1,4
node_17_B,node_19_B,Fast,1,1,1,4
node_22_A,node_04_C,Fast,144,1,1,2
node_23_A,node_19_A,Fast,178,1,1,1
node_15_A,node_27_B,Fast,294,1,0,2
node_26_A,node_21_A,Fast,53,1,1,1
node_09_B,node_12_B,Fast,95,1,1,4
node_06_B,node_10_A,Fast,11,1,1,3
node_13_B,node_17_A,Fast,10,1,1,3
node_27_B,node_06_B,Fast,642,1,1,4
node_01_B,node_26_A,Fast,38,1,1,3
node_26_C,node_03_A,Fast,16,1,1,3
node_21_B,node_03_B,Fast,9,1,1,4
node_04_B,node_19_B,Fast,87,1,1,4
node_04_C,node_07_B,Fast,131,1,1,4
node_06_A,node_23_C,Fast,105,1,0,2
node_18_A,node_03_B,Fast,60,1,0,2
node_07_B,node_04_B,Fast,353,1,0,4
node_15_C,node_26_C,Fast,26,1,1,4
node_19_C,node_04_B,Fast,13,1,0,4
node_13_A,node_17_B,Fast,136,1,0,2
node_15_B,node_27_B,Fast,459,1,0,4
node_11_A,node_27_C,Fast,784,1,0,2
node_25_C,node_22_A,Fast,61,1,0,3
node_15_A,node_21_B,Fast,17,1,1,2
node_07_B,node_03_A,Fast,8,1,1,3
node_24_B,node_14_C,Fast,1,1,0,4
node_14_B,node_13_B,Fast,333,1,1,4
node_01_B,node_09_B,Fast,102,1,1,4
node_17_A,node_06_C,Fast,3,1,1,2
node_06_A,node_04_A,Fast,319,1,0,1
node_17_A,node_20_B,Fast,92,1,0,2
node_23_C,node_20_A,Fast,35,1,1,3
node_02_C,node_13_C,Fast,105,1,1,4
node_22_A,node_14_B,Fast,796,1,0,2
